depth,density_bulk
2.46,407
2.47,407
2.48,407
2.49,407
2.5,407
2.51,407
2.52,407
2.53,407
2.54,430.46
2.55,430.46
2.56,430.46
2.57,430.46
2.58,430.46
2.59,430.46
2.6,430.46
2.61,430.46
2.62,430.46
2.63,430.46
2.64,430.46
2.65,430.46
2.66,538.63
2.67,538.63
2.68,538.63
2.69,538.63
2.7,538.63
2.71,538.63
2.72,538.63
2.73,538.63
2.74,538.63
2.75,538.63
2.76,538.63
2.77,538.63
2.78,538.63
2.79,538.63
2.8,538.63
2.81,538.63
2.82,538.63
2.83,538.63
2.84,538.63
2.85,538.63
2.86,538.63
2.87,538.63
2.88,538.63
2.89,538.63
2.9,538.63
2.91,538.63
2.92,538.63
2.93,538.63
2.94,538.63
2.95,538.63
2.96,538.63
2.97,538.63
2.98,538.63
2.99,538.63
3,538.63
3.01,538.63
3.02,538.63
3.03,538.63
3.04,538.63
3.05,538.63
3.06,538.63
3.07,538.63
3.08,538.63
3.09,538.63
3.1,538.63
3.11,538.63
3.12,538.63
3.13,538.63
3.14,538.63
3.15,538.63
3.16,538.63
3.17,538.63
3.18,538.63
3.19,538.63
3.2,538.63
3.21,538.63
3.22,538.63
3.23,538.63
3.24,538.63
3.25,538.63
3.26,538.63
3.27,538.63
3.28,538.63
3.29,538.63
3.3,538.63
3.31,483.72
3.32,483.72
3.33,483.72
3.34,483.72
3.35,483.72
3.36,483.72
3.37,483.72
3.38,483.72
3.39,483.72
3.4,483.72
3.41,483.72
3.42,483.72
3.43,483.72
3.44,483.72
3.45,483.72
3.46,483.72
3.47,483.72
3.48,483.72
3.49,483.72
3.5,483.72
3.51,483.72
3.52,483.72
3.53,483.72
3.54,483.72
3.55,483.72
3.56,483.72
3.57,483.72
3.58,483.72
3.59,483.72
3.6,483.72
3.61,483.72
3.62,483.72
3.63,483.72
3.64,483.72
3.65,483.72
3.66,483.72
3.67,483.72
3.68,483.72
3.69,468.47
3.7,468.47
3.71,468.47
3.72,468.47
3.73,468.47
3.74,468.47
3.75,468.47
3.76,468.47
3.77,468.47
3.78,468.47
3.79,468.47
3.8,468.47
3.81,468.47
3.82,468.47
3.83,468.47
3.84,468.47
3.85,468.47
3.86,468.47
3.87,468.47
3.88,468.47
3.89,468.47
3.9,468.47
3.91,468.47
3.92,468.47
3.93,468.47
3.94,468.47
3.95,468.47
3.96,468.47
3.97,468.47
3.98,468.47
3.99,468.47
4,468.47
4.01,468.47
4.02,468.47
4.03,468.47
4.04,468.47
4.05,468.47
4.06,468.47
4.07,468.47
4.08,468.47
4.09,503.74
4.1,503.74
4.11,503.74
4.12,503.74
4.13,503.74
4.14,503.74
4.15,503.74
4.16,503.74
4.17,503.74
4.18,503.74
4.19,503.74
4.2,503.74
4.21,522.9
4.22,522.9
4.23,522.9
4.24,522.9
4.25,522.9
4.26,522.9
4.27,522.9
4.28,522.9
4.29,522.9
4.3,522.9
4.31,522.9
4.32,522.9
4.33,522.9
4.34,522.9
4.35,522.9
4.36,522.9
4.37,522.9
4.38,522.9
4.39,522.9
4.4,522.9
4.41,522.9
4.42,522.9
4.43,522.9
4.44,522.9
4.45,522.9
4.46,522.9
4.47,522.9
4.48,522.9
4.49,522.9
4.5,522.9
4.51,522.9
4.52,522.9
4.53,522.9
4.54,522.9
4.55,522.9
4.56,522.9
4.57,522.9
4.58,522.9
4.59,522.9
4.6,522.9
4.61,522.9
4.62,522.9
4.63,522.9
4.64,522.9
4.65,522.9
4.66,522.9
4.67,522.9
4.68,522.9
4.69,522.9
4.7,522.9
4.71,522.9
4.72,522.9
4.73,522.9
4.74,522.9
4.75,522.9
4.76,522.9
4.77,522.9
4.78,522.9
4.79,522.9
4.8,522.9
4.81,522.9
4.82,522.9
4.83,522.9
4.84,522.9
4.85,522.9
4.86,522.9
4.87,522.9
4.88,522.9
4.89,522.9
4.9,522.9
4.91,522.9
4.92,522.9
4.93,522.9
4.94,522.9
4.95,522.9
4.96,522.9
4.97,522.9
4.98,522.9
4.99,522.9
5,522.9
5.01,522.9
5.02,522.9
5.03,522.9
5.04,522.9
5.05,522.9
5.06,522.9
5.07,522.9
5.08,522.9
5.09,493.46
5.1,493.46
5.11,493.46
5.12,493.46
5.13,493.46
5.14,493.46
5.15,493.46
5.16,493.46
5.17,493.46
5.18,493.46
5.19,493.46
5.2,493.46
5.21,493.46
5.22,493.46
5.23,493.46
5.24,493.46
5.25,493.46
5.26,493.46
5.27,493.46
5.28,493.46
5.29,493.46
5.3,493.46
5.31,493.46
5.32,493.46
5.33,493.46
5.34,493.46
5.35,493.46
5.36,493.46
5.37,493.46
5.38,493.46
5.39,493.46
5.4,493.46
5.41,493.46
5.42,493.46
5.43,493.46
5.44,493.46
5.45,493.46
5.46,493.46
5.47,493.46
5.48,493.46
5.49,493.46
5.5,493.46
5.51,493.46
5.52,493.46
5.53,493.46
5.54,493.46
5.55,493.46
5.56,493.46
5.57,493.46
5.58,493.46
5.59,526.31
5.6,526.31
5.61,526.31
5.62,526.31
5.63,526.31
5.64,526.31
5.65,526.31
5.66,526.31
5.67,526.31
5.68,526.31
5.69,526.31
5.7,526.31
5.71,526.31
5.72,526.31
5.73,526.31
5.74,526.31
5.75,526.31
5.76,526.31
5.77,526.31
5.78,526.31
5.79,526.31
5.8,526.31
5.81,526.31
5.82,526.31
5.83,526.31
5.84,526.31
5.85,526.31
5.86,526.31
5.87,526.31
5.88,526.31
5.89,526.31
5.9,526.31
5.91,526.31
5.92,526.31
5.93,526.31
5.94,526.31
5.95,526.31
5.96,526.31
5.97,526.31
5.98,526.31
5.99,526.31
6,526.31
6.01,526.31
6.02,526.31
6.03,526.31
6.04,526.31
6.05,526.31
6.06,526.31
6.07,526.31
6.08,526.31
6.09,526.31
6.1,526.31
6.11,526.31
6.12,526.31
6.13,526.31
6.14,526.31
6.15,526.31
6.16,526.31
6.17,526.31
6.18,526.31
6.19,526.31
6.2,526.31
6.21,526.31
6.22,526.31
6.23,526.31
6.24,526.31
6.25,526.31
6.26,526.31
6.27,526.31
6.28,526.31
6.29,526.31
6.3,526.31
6.31,526.31
6.32,526.31
6.33,526.31
6.34,526.31
6.35,526.31
6.36,526.31
6.37,526.31
6.38,526.31
6.39,523.19
6.4,523.19
6.41,523.19
6.42,523.19
6.43,523.19
6.44,523.19
6.45,523.19
6.46,523.19
6.47,523.19
6.48,523.19
6.49,523.19
6.5,523.19
6.51,523.19
6.52,523.19
6.53,523.19
6.54,523.19
6.55,523.19
6.56,523.19
6.57,523.19
6.58,523.19
6.59,523.19
6.6,523.19
6.61,523.19
6.62,523.19
6.63,523.19
6.64,523.19
6.65,523.19
6.66,523.19
6.67,523.19
6.68,523.19
6.69,523.19
6.7,523.19
6.71,523.19
6.72,523.19
6.73,523.19
6.74,523.19
6.75,529.13
6.76,529.13
6.77,529.13
6.78,529.13
6.79,529.13
6.8,529.13
6.81,529.13
6.82,529.13
6.83,529.13
6.84,529.13
6.85,529.13
6.86,529.13
6.87,529.13
6.88,529.13
6.89,529.13
6.9,529.13
6.91,529.13
6.92,529.13
6.93,529.13
6.94,529.13
6.95,529.13
6.96,529.13
6.97,529.13
6.98,529.13
6.99,529.13
7,529.13
7.01,529.13
7.02,529.13
7.03,529.13
7.04,529.13
7.05,529.13
7.06,529.13
7.07,529.13
7.08,529.13
7.09,529.13
7.1,529.13
7.11,529.13
7.12,529.13
7.13,529.13
7.14,529.13
7.15,529.13
7.16,529.13
7.17,529.13
7.18,529.13
7.19,529.13
7.2,529.13
7.21,529.13
7.22,529.13
7.23,529.13
7.24,529.13
7.25,529.13
7.26,529.13
7.27,529.13
7.28,529.13
7.29,529.13
7.3,529.13
7.31,529.13
7.32,529.13
7.33,529.13
7.34,529.13
7.35,529.13
7.36,529.13
7.37,529.13
7.38,529.13
7.39,529.13
7.4,529.13
7.41,529.13
7.42,529.13
7.43,529.13
7.44,529.13
7.45,529.13
7.46,529.13
7.47,529.13
7.48,529.13
7.49,529.13
7.5,529.13
7.51,529.13
7.52,529.13
7.53,529.13
7.54,529.13
7.55,529.13
7.56,529.13
7.57,529.13
7.58,529.13
7.59,529.13
7.6,529.13
7.61,525.36
7.62,525.36
7.63,525.36
7.64,525.36
7.65,525.36
7.66,525.36
7.67,525.36
7.68,525.36
7.69,525.36
7.7,525.36
7.71,525.36
7.72,525.36
7.73,525.36
7.74,525.36
7.75,525.36
7.76,525.36
7.77,525.36
7.78,525.36
7.79,525.36
7.8,525.36
7.81,525.36
7.82,525.36
7.83,525.36
7.84,525.36
7.85,525.36
7.86,525.36
7.87,525.36
7.88,525.36
7.89,525.36
7.9,525.36
7.91,525.36
7.92,525.36
7.93,525.36
7.94,525.36
7.95,525.36
7.96,525.36
7.97,525.36
7.98,525.36
7.99,525.36
8,525.36
8.01,525.36
8.02,525.36
8.03,525.36
8.04,525.36
8.05,525.36
8.06,525.36
8.07,525.36
8.08,525.36
8.09,525.36
8.1,525.36
8.11,525.36
8.12,525.36
8.13,525.36
8.14,525.36
8.15,525.36
8.16,525.36
8.17,525.36
8.18,525.36
8.19,525.36
8.2,525.36
8.21,525.36
8.22,525.36
8.23,525.36
8.24,525.36
8.25,525.36
8.26,525.36
8.27,525.36
8.28,525.36
8.29,525.36
8.3,525.36
8.31,525.36
8.32,525.36
8.33,525.36
8.34,525.36
8.35,525.36
8.36,525.36
8.37,525.36
8.38,525.36
8.39,525.36
8.4,525.36
8.41,525.36
8.42,525.36
8.43,525.36
8.44,525.36
8.45,525.36
8.46,525.36
8.47,525.36
8.48,525.36
8.49,525.36
8.5,525.96
8.51,525.96
8.52,525.96
8.53,525.96
8.54,525.96
8.55,525.96
8.56,525.96
8.57,525.96
8.58,525.96
8.59,525.96
8.6,525.96
8.61,525.96
8.62,525.96
8.63,525.96
8.64,525.96
8.65,525.96
8.66,525.96
8.67,525.96
8.68,525.96
8.69,525.96
8.7,525.96
8.71,525.96
8.72,525.96
8.73,525.96
8.74,525.96
8.75,525.96
8.76,525.96
8.77,525.96
8.78,525.96
8.79,525.96
8.8,525.96
8.81,525.96
8.82,525.96
8.83,525.96
8.84,525.96
8.85,525.96
8.86,525.96
8.87,525.96
8.88,525.96
8.89,525.96
8.9,525.96
8.91,525.96
8.92,525.96
8.93,525.96
8.94,525.96
8.95,525.96
8.96,525.96
8.97,525.96
8.98,525.96
8.99,525.96
9,516.75
9.01,516.75
9.02,516.75
9.03,516.75
9.04,516.75
9.05,516.75
9.06,516.75
9.07,516.75
9.08,516.75
9.09,516.75
9.1,516.75
9.11,516.75
9.12,516.75
9.13,516.75
9.14,516.75
9.15,516.75
9.16,516.75
9.17,516.75
9.18,516.75
9.19,516.75
9.2,516.75
9.21,516.75
9.22,516.75
9.23,516.75
9.24,516.75
9.25,516.75
9.26,516.75
9.27,516.75
9.28,516.75
9.29,516.75
9.3,516.75
9.31,516.75
9.32,516.75
9.33,516.75
9.34,516.75
9.35,516.75
9.36,516.75
9.37,516.75
9.38,516.75
9.39,516.75
9.4,516.75
9.41,516.75
9.42,516.75
9.43,516.75
9.44,516.75
9.45,516.75
9.46,516.75
9.47,516.75
9.48,516.75
9.49,516.75
9.5,516.75
9.51,516.75
9.52,516.75
9.53,516.75
9.54,516.75
9.55,516.75
9.56,516.75
9.57,516.75
9.58,516.75
9.59,516.75
9.6,516.75
9.61,519.23
9.62,519.23
9.63,519.23
9.64,519.23
9.65,519.23
9.66,519.23
9.67,519.23
9.68,519.23
9.69,519.23
9.7,519.23
9.71,519.23
9.72,519.23
9.73,519.23
9.74,591.65
9.75,591.65
9.76,591.65
9.77,591.65
9.78,591.65
9.79,591.65
9.8,591.65
9.81,591.65
9.82,591.65
9.83,591.65
9.84,591.65
9.85,591.65
9.86,591.65
9.87,591.65
9.88,591.65
9.89,591.65
9.9,591.65
9.91,591.65
9.92,591.65
9.93,591.65
9.94,591.65
9.95,591.65
9.96,591.65
9.97,591.65
9.98,591.65
9.99,591.65
10,591.65
10.01,591.65
10.02,591.65
10.03,591.65
10.04,591.65
10.05,591.65
10.06,591.65
10.07,591.65
10.08,591.65
10.09,591.65
10.1,591.65
10.11,591.65
10.12,591.65
10.13,591.65
10.14,591.65
10.15,591.65
10.16,591.65
10.17,591.65
10.18,591.65
10.19,591.65
10.2,591.65
10.21,591.65
10.22,591.65
10.23,591.65
10.24,591.65
10.25,591.65
10.26,591.65
10.27,591.65
10.28,591.65
10.29,591.65
10.3,591.65
10.31,591.65
10.32,591.65
10.33,591.65
10.34,591.65
10.35,591.65
10.36,591.65
10.37,591.65
10.38,591.65
10.39,591.65
10.4,591.65
10.41,591.65
10.42,591.65
10.43,591.65
10.44,591.65
10.45,591.65
10.46,591.65
10.47,591.65
10.48,591.65
10.49,591.65
10.5,591.65
10.51,591.65
10.52,591.65
10.53,591.65
10.54,591.65
10.55,591.65
10.56,591.65
10.57,597.21
10.58,597.21
10.59,597.21
10.6,597.21
10.61,597.21
10.62,597.21
10.63,597.21
10.64,597.21
10.65,597.21
10.66,597.21
10.67,597.21
10.68,597.21
10.69,597.21
10.7,597.21
10.71,597.21
10.72,597.21
10.73,597.21
10.74,597.21
10.75,597.21
10.76,597.21
10.77,597.21
10.78,676.99
10.79,676.99
10.8,676.99
10.81,676.99
10.82,676.99
10.83,676.99
10.84,676.99
10.85,676.99
10.86,676.99
10.87,676.99
10.88,676.99
10.89,676.99
10.9,676.99
10.91,676.99
10.92,676.99
10.93,676.99
10.94,676.99
10.95,676.99
10.96,676.99
10.97,676.99
10.98,676.99
10.99,676.99
11,676.99
11.01,595.27
11.02,595.27
11.03,595.27
11.04,595.27
11.05,595.27
11.06,595.27
11.07,595.27
11.08,595.27
11.09,595.27
11.1,595.27
11.11,595.27
11.12,595.27
11.13,595.27
11.14,633.29
11.15,633.29
11.16,633.29
11.17,633.29
11.18,633.29
11.19,633.29
11.2,633.29
11.21,633.29
11.22,633.29
11.23,633.29
11.24,633.29
11.25,633.29
11.26,633.29
11.27,633.29
11.28,633.29
11.29,633.29
11.3,633.29
11.31,633.29
11.32,633.29
11.33,633.29
11.34,633.29
11.35,633.29
11.36,633.29
11.37,633.29
11.38,633.29
11.39,633.29
11.4,633.29
11.41,633.29
11.42,633.29
11.43,633.29
11.44,633.29
11.45,633.29
11.46,558.49
11.47,558.49
11.48,558.49
11.49,558.49
11.5,558.49
11.51,558.49
11.52,558.49
11.53,558.49
11.54,558.49
11.55,558.49
11.56,558.49
11.57,558.49
11.58,558.49
11.59,558.49
11.6,558.49
11.61,558.49
11.62,558.49
11.63,558.49
11.64,558.49
11.65,558.49
11.66,558.49
11.67,558.49
11.68,558.49
11.69,558.49
11.7,558.49
11.71,558.49
11.72,558.49
11.73,558.49
11.74,558.49
11.75,558.49
11.76,558.49
11.77,558.49
11.78,558.49
11.79,558.49
11.8,558.49
11.81,558.49
11.82,558.49
11.83,558.49
11.84,558.49
11.85,558.49
11.86,558.49
11.87,558.49
11.88,558.49
11.89,558.49
11.9,558.49
11.91,558.49
11.92,558.49
11.93,558.49
11.94,558.49
11.95,558.49
11.96,558.49
11.97,558.49
11.98,558.49
11.99,558.49
12,558.49
12.01,558.49
12.02,558.49
12.03,558.49
12.04,558.49
12.05,558.49
12.06,558.49
12.07,558.49
12.08,558.49
12.09,558.49
12.1,558.49
12.11,558.49
12.12,558.49
12.13,558.49
12.14,558.49
12.15,558.49
12.16,558.49
12.17,558.49
12.18,558.49
12.19,558.49
12.2,558.49
12.21,558.49
12.22,558.49
12.23,558.49
12.24,558.49
12.25,558.49
12.26,558.49
12.27,522.9
12.28,522.9
12.29,522.9
12.3,522.9
12.31,522.9
12.32,522.9
12.33,522.9
12.34,522.9
12.35,522.9
12.36,522.9
12.37,522.9
12.38,522.9
12.39,522.9
12.4,522.9
12.41,522.9
12.42,522.9
12.43,522.9
12.44,522.9
12.45,522.9
12.46,522.9
12.47,522.9
12.48,522.9
12.49,627.28
12.5,627.28
12.51,627.28
12.52,627.28
12.53,627.28
12.54,627.28
12.55,627.28
12.56,627.28
12.57,627.28
12.58,627.28
12.59,627.28
12.6,627.28
12.61,627.28
12.62,627.28
12.63,627.28
12.64,627.28
12.65,627.28
12.66,627.28
12.67,627.28
12.68,627.28
12.69,627.28
12.7,627.28
12.71,627.28
12.72,627.28
12.73,627.28
12.74,627.28
12.75,627.28
12.76,627.28
12.77,627.28
12.78,627.28
12.79,627.28
12.8,627.28
12.81,627.28
12.82,627.28
12.83,627.28
12.84,627.28
12.85,627.28
12.86,627.28
12.87,627.28
12.88,627.28
12.89,627.28
12.9,627.28
12.91,627.28
12.92,627.28
12.93,627.28
12.94,627.28
12.95,627.28
12.96,627.28
12.97,499.3
12.98,499.3
12.99,499.3
13,499.3
13.01,499.3
13.02,499.3
13.03,499.3
13.04,499.3
13.05,499.3
13.06,499.3
13.07,564.05
13.08,564.05
13.09,564.05
13.1,564.05
13.11,564.05
13.12,564.05
13.13,564.05
13.14,564.05
13.15,564.05
13.16,564.05
13.17,564.05
13.18,564.05
13.19,564.05
13.2,564.05
13.21,564.05
13.22,564.05
13.23,564.05
13.24,564.05
13.25,564.05
13.26,564.05
13.27,564.05
13.28,564.05
13.29,564.05
13.3,564.05
13.31,564.05
13.32,564.05
13.33,564.05
13.34,602.69
13.35,602.69
13.36,602.69
13.37,602.69
13.38,602.69
13.39,602.69
13.4,602.69
13.41,602.69
13.42,602.69
13.43,602.69
13.44,602.69
13.45,602.69
13.46,602.69
13.47,602.69
13.48,602.69
13.49,602.69
13.5,602.69
13.51,602.69
13.52,602.69
13.53,602.69
13.54,602.69
13.55,602.69
13.56,602.69
13.57,602.69
13.58,602.69
13.59,602.69
13.6,602.69
13.61,602.69
13.62,602.69
13.63,602.69
13.64,602.69
13.65,602.69
13.66,602.69
13.67,602.69
13.68,602.69
13.69,602.69
13.7,602.69
13.71,602.69
13.72,602.69
13.73,602.69
13.74,602.69
13.75,602.69
13.76,602.69
13.77,602.69
13.78,595.8
13.79,595.8
13.8,595.8
13.81,595.8
13.82,595.8
13.83,595.8
13.84,595.8
13.85,595.8
13.86,595.8
13.87,595.8
13.88,595.8
13.89,595.8
13.9,595.8
13.91,595.8
13.92,595.8
13.93,595.8
13.94,595.8
13.95,595.8
13.96,595.8
13.97,595.8
13.98,595.8
13.99,595.8
14,595.8
14.01,595.8
14.02,595.8
14.03,595.8
14.04,595.8
14.05,595.8
14.06,595.8
14.07,595.8
14.08,595.8
14.09,595.8
14.1,595.8
14.11,595.8
14.12,595.8
14.13,595.8
14.14,595.8
14.15,595.8
14.16,621.7
14.17,621.7
14.18,621.7
14.19,621.7
14.2,621.7
14.21,621.7
14.22,621.7
14.23,621.7
14.24,621.7
14.25,621.7
14.26,621.7
14.27,621.7
14.28,621.7
14.29,621.7
14.3,621.7
14.31,703.45
14.32,703.45
14.33,703.45
14.34,703.45
14.35,703.45
14.36,703.45
14.37,703.45
14.38,703.45
14.39,703.45
14.4,703.45
14.41,703.45
14.42,703.45
14.43,703.45
14.44,703.45
14.45,703.45
14.46,703.45
14.47,703.45
14.48,703.45
14.49,703.45
14.5,703.45
14.51,703.45
14.52,703.45
14.53,703.45
14.54,703.45
14.55,703.45
14.56,703.45
14.57,703.45
14.58,703.45
14.59,703.45
14.6,703.45
14.61,703.45
14.62,703.45
14.63,703.45
14.64,703.45
14.65,703.45
14.66,703.45
14.67,703.45
14.68,703.45
14.69,703.45
14.7,703.45
14.71,631.46
14.72,631.46
14.73,631.46
14.74,631.46
14.75,631.46
14.76,631.46
14.77,631.46
14.78,631.46
14.79,631.46
14.8,631.46
14.81,631.46
14.82,631.46
14.83,631.46
14.84,631.46
14.85,631.46
14.86,631.46
14.87,631.46
14.88,631.46
14.89,631.46
14.9,631.46
14.91,631.46
14.92,631.46
14.93,631.46
14.94,631.46
14.95,631.46
14.96,631.46
14.97,631.46
14.98,631.46
14.99,631.46
15,631.46
15.01,631.46
15.02,631.46
15.03,621.25
15.04,621.25
15.05,621.25
15.06,621.25
15.07,621.25
15.08,621.25
15.09,621.25
15.1,621.25
15.11,621.25
15.12,621.25
15.13,621.25
15.14,621.25
15.15,621.25
15.16,621.25
15.17,621.25
15.18,621.25
15.19,621.25
15.2,639.28
15.21,639.28
15.22,639.28
15.23,639.28
15.24,639.28
15.25,639.28
15.26,639.28
15.27,639.28
15.28,639.28
15.29,639.28
15.3,639.28
15.31,639.28
15.32,639.28
15.33,639.28
15.34,639.28
15.35,639.28
15.36,639.28
15.37,639.28
15.38,639.28
15.39,639.28
15.4,639.28
15.41,639.28
15.42,639.28
15.43,639.28
15.44,639.28
15.45,639.28
15.46,639.28
15.47,643
15.48,643
15.49,643
15.5,643
15.51,643
15.52,643
15.53,643
15.54,643
15.55,643
15.56,643
15.57,643
15.58,643
15.59,643
15.6,643
15.61,643
15.62,643
15.63,643
15.64,643
15.65,643
15.66,643
15.67,643
15.68,643
15.69,643
15.7,643
15.71,643
15.72,643
15.73,643
15.74,643
15.75,643
15.76,643
15.77,643
15.78,643
15.79,643
15.8,643
15.81,643
15.82,643
15.83,588.5
15.84,588.5
15.85,588.5
15.86,588.5
15.87,588.5
15.88,588.5
15.89,588.5
15.9,588.5
15.91,588.5
15.92,588.5
15.93,588.5
15.94,588.5
15.95,687.33
15.96,687.33
15.97,687.33
15.98,687.33
15.99,687.33
16,687.33
16.01,687.33
16.02,687.33
16.03,687.33
16.04,687.33
16.05,687.33
16.06,687.33
16.07,687.33
16.08,687.33
16.09,687.33
16.1,687.33
16.11,687.33
16.12,687.33
16.13,687.33
16.14,687.33
16.15,687.33
16.16,687.33
16.17,687.33
16.18,687.33
16.19,687.33
16.2,687.33
16.21,687.33
16.22,687.33
16.23,687.33
16.24,687.33
16.25,687.33
16.26,687.33
16.27,687.33
16.28,687.33
16.29,687.33
16.3,687.33
16.31,687.33
16.32,687.33
16.33,687.33
16.34,687.33
16.35,687.33
16.36,687.33
16.37,687.33
16.38,687.33
16.39,612.53
16.4,612.53
16.41,612.53
16.42,612.53
16.43,612.53
16.44,612.53
16.45,612.53
16.46,612.53
16.47,612.53
16.48,612.53
16.49,612.53
16.5,612.53
16.51,612.53
16.52,612.53
16.53,612.53
16.54,612.53
16.55,612.53
16.56,612.53
16.57,612.53
16.58,612.53
16.59,612.53
16.6,612.53
16.61,612.53
16.62,612.53
16.63,612.53
16.64,612.53
16.65,612.53
16.66,612.53
16.67,612.53
16.68,612.53
16.69,612.53
16.7,612.53
16.71,612.53
16.72,612.53
16.73,612.53
16.74,612.53
16.75,612.53
16.76,612.53
16.77,612.53
16.78,612.53
16.79,612.53
16.8,612.53
16.81,612.53
16.82,612.53
16.83,602.41
16.84,602.41
16.85,602.41
16.86,602.41
16.87,602.41
16.88,602.41
16.89,602.41
16.9,602.41
16.91,602.41
16.92,602.41
16.93,602.41
16.94,602.41
16.95,602.41
16.96,602.41
16.97,602.41
16.98,602.41
16.99,602.41
17,602.41
17.01,602.41
17.02,602.41
17.03,602.41
17.04,602.41
17.05,602.41
17.06,602.41
17.07,602.41
17.08,602.41
17.09,602.41
17.1,602.41
17.11,698.8
17.12,698.8
17.13,698.8
17.14,698.8
17.15,698.8
17.16,698.8
17.17,698.8
17.18,698.8
17.19,698.8
17.2,698.8
17.21,698.8
17.22,698.8
17.23,698.8
17.24,698.8
17.25,698.8
17.26,698.8
17.27,698.8
17.28,698.8
17.29,698.8
17.3,698.8
17.31,698.8
17.32,698.8
17.33,698.8
17.34,698.8
17.35,698.8
17.36,597.72
17.37,597.72
17.38,597.72
17.39,597.72
17.4,597.72
17.41,597.72
17.42,597.72
17.43,597.72
17.44,597.72
17.45,597.72
17.46,597.72
17.47,597.72
17.48,597.72
17.49,597.72
17.5,597.72
17.51,597.72
17.52,597.72
17.53,597.72
17.54,597.72
17.55,597.72
17.56,597.72
17.57,597.72
17.58,597.72
17.59,597.72
17.6,597.72
17.61,597.72
17.62,597.72
17.63,597.72
17.64,597.72
17.65,597.72
17.66,597.72
